# z	DM_EG
1.663463	1796.599791
1.596731	1229.293485
5.312432	4793.760998
5.646796	4738.989630
1.172733	1011.901548
5.108511	4420.519192
2.933635	3290.085945
1.247115	1036.159219
4.463951	4349.082438
2.258103	2190.331462
1.750795	1821.495256
1.280828	1360.065800
2.384835	2489.835003
4.653817	4409.061883
4.717117	4127.300396
0.973328	820.357631
0.593183	946.948613
4.168666	4027.275101
1.315044	1453.021282
4.279562	3931.774405
1.784842	1679.786012
2.372423	2298.513821
3.020253	3398.846375
3.643845	3504.856702
2.301544	2764.438049
1.638795	1938.920262
3.725635	3524.876127
4.471358	4125.272712
5.019030	4492.199855
3.181264	2916.928122
0.667841	830.371694
1.666557	1719.286915
1.002654	954.469733
3.790209	3890.002120
2.774195	2944.861508
5.464419	5429.172325
4.108557	3911.128652
0.838498	1052.602677
4.437387	3872.047561
3.346277	3023.837136
2.436041	2256.982895
3.994076	3782.946718
0.879830	1182.400813
0.758959	779.187338
1.302141	1314.758459
0.951678	983.995114
2.056441	2427.865869
5.084604	3980.469035
2.560764	2661.801997
5.218371	4506.599568
5.887104	5030.688078
0.679437	827.084340
0.202365	133.362162
3.586915	2945.939462
5.690317	4773.438762
3.937484	3863.752179
2.694118	2258.671911
4.129904	3410.207723
3.765703	3002.644365
1.811908	1640.224438
5.268753	4198.070364
0.636767	471.414189
1.226567	1388.290000
1.419906	1132.572140
1.089269	1340.114296
3.402840	3425.950095
3.167553	2956.764649
5.582996	4735.894681
3.113831	3057.598980
2.474023	2590.212530
1.767839	1979.539585
5.209753	4303.276281
2.444633	2813.980899
2.596487	2209.346842
3.743858	3519.242155
2.176301	1747.635641
2.335990	2492.865700
1.547630	2168.034118
2.984308	3137.407739
0.513421	443.670708
0.904687	393.468209
4.007817	3265.965357
3.564416	3664.893118
3.274305	3657.597331
0.806912	515.099770
0.776982	798.274135
1.743611	1612.778642
1.781771	2105.981455
2.137738	2270.778932
3.624312	3910.883953
5.176791	4228.605849
0.998240	1041.429370
2.266729	2757.210918
1.390318	1431.823195
4.621449	4042.339816
3.609356	4200.584459
2.194820	2206.734961
5.555090	4461.367914
2.369137	1788.698537
1.171255	1307.211060
0.331018	285.418211
1.153002	1438.070262
5.972506	5085.051028
5.463481	5222.840048
5.253035	4276.976543
0.685271	577.010519
1.056051	1276.786380
4.845470	4604.549884
3.955424	3456.488607
3.196956	2610.016267
4.104118	3569.626066
2.800535	2654.949032
2.478989	2671.598263
0.942546	613.214775
3.451143	3228.501579
2.248231	2088.290284
5.686730	4974.586201
0.802723	939.891463
2.512555	2327.150329
2.413489	2442.214431
4.865258	3946.089735
3.015335	2788.757086
1.072053	1339.957439
2.807474	3205.882364
3.876917	3594.093550
0.512705	578.816303
3.427170	2871.691172
0.644590	221.495688
2.370575	2113.630449
1.118868	907.705140
2.490450	1957.810429
2.330427	2247.844153
3.053038	2896.895605
4.084596	4130.737350
3.404730	3178.425997
3.029051	2443.181037
2.614590	3210.413526
3.941562	3408.413948
5.299247	4235.678691
1.621566	2099.737468
1.110884	1369.937320
2.511844	3055.581630
2.762170	3085.907973
1.772632	1092.870749
2.252992	2856.207036
4.876911	3677.721269
1.433441	1243.003560
5.395431	4841.347310
1.666338	1213.154993
1.175622	1150.754876
1.612932	1588.323697
4.920263	4399.248746
2.771037	3831.666198
1.113660	1291.211314
5.325538	4537.514206
5.091125	4892.800057
4.117827	3944.150464
1.469766	1924.590914
4.534456	4514.544192
2.861392	3099.021858
3.834342	3506.405208
1.891137	2317.032092
2.023154	1429.004379
1.035478	1188.127745
1.579439	1689.019607
1.737954	1728.183205
1.449330	926.804252
1.534486	2039.925927
2.279357	2387.143966
3.143723	2934.200390
0.806551	930.231554
1.217035	1310.561686
0.834787	1214.017305
3.715162	3396.787637
4.844913	4147.231563
4.020880	3734.474829
2.406793	2686.943662
0.857338	620.652582
3.770409	3695.114579
5.970371	4753.824927
3.493999	3200.098527
0.517844	453.077027
2.050363	2708.541316
1.376343	1329.755409
4.599470	4369.876325
3.062479	3187.572574
5.335170	4825.746388
4.334680	3626.466562
3.644545	4235.282256
1.813431	1881.058709
1.702788	1855.563909
3.973028	3984.706448
4.706334	3964.025433
0.779314	655.857930
1.620063	1687.252665
1.212097	1562.505731
0.500299	342.669965
0.297868	76.394365
1.937181	1550.630091
1.796615	2824.131473
3.102596	2695.408419
0.373079	128.483247
5.433486	4779.316699
4.559807	5079.093258
0.776401	453.314275
5.409247	4874.028063
5.722445	5656.705094
0.142254	205.147566
2.753446	2867.993625
1.154442	1288.519758
5.183092	4636.871735
4.141098	3533.484835
0.618079	459.688055
5.817264	4146.135825
3.112764	2976.269453
2.568776	2271.076877
2.362952	1963.149379
4.886240	4488.566300
4.020423	3681.847362
1.994316	2330.325143
2.421735	2344.962823
1.051255	1305.760212
4.756620	4501.191370
0.834899	995.704447
3.019132	3396.562582
1.267625	891.199664
1.833361	1957.798840
2.922379	3065.800695
2.071276	2376.158997
3.076991	2693.962149
2.828184	3109.689369
0.728282	988.754902
2.919762	2834.304696
2.113611	2206.087345
1.957810	2236.998043
1.570057	1634.550325
3.713874	3308.377630
1.484448	1763.332210
0.942644	1322.790282
5.349202	4544.878135
1.007146	897.049622
0.833353	1047.636469
3.874620	3662.829601
1.418664	1229.643016
1.708519	2176.710642
5.609040	5039.325419
1.914349	2056.076448
1.386992	1518.363108
1.374034	1129.516406
1.795035	1785.453889
4.160238	3926.190133
1.544690	1679.773454
5.363548	4763.332571
1.983745	2322.501551
1.196247	1586.195014
1.075247	947.565415
2.213025	1885.846778
4.997813	4174.231181
2.305275	2297.733668
1.420885	1897.342661
2.978021	3182.799351
0.626824	259.624663
3.273499	3238.686824
3.903315	3355.985297
1.334961	1618.680234
1.281009	1345.041618
4.932657	4393.092685
2.182656	2699.478814
1.029630	1523.738895
0.559164	673.757250
4.052909	3292.510722
0.799539	908.681781
2.176546	1892.834891
1.503867	1644.963687
4.462349	3910.413296
2.499861	2374.459831
3.714220	3132.917828
3.624273	3122.734252
2.590003	3138.035553
2.005568	2121.140647
3.692840	3564.298563
4.066026	4003.027465
4.415525	3725.232488
4.119081	3878.950684
4.269278	3770.307380
4.285511	4056.561083
4.529050	4379.966861
1.966004	1492.588866
3.234326	3678.615075
5.771710	4856.093298
0.486575	509.472363
2.608501	3081.886002
0.522821	386.754286
2.721824	2574.435670
4.626882	3696.986053
3.936236	3640.894457
3.644364	3666.725396
1.090114	1064.329437
2.599614	2824.099000
1.879634	1935.866997
1.422786	1517.662748
4.635497	4475.432657
2.113433	1792.617506
0.967759	1133.366675
3.890486	3385.179678
1.063328	1036.899804
2.508300	2843.652559
3.081229	2412.949233
4.604544	4176.588449
2.470088	2692.564698
0.577096	644.946833
3.203611	2965.979478
1.680630	1691.029464
1.654931	2277.851302
1.049825	968.848699
1.984925	1964.095616
2.881840	2686.394226
0.229801	158.076207
2.669829	2692.200399
5.416402	5083.481551
3.793387	3673.139359
1.816040	2098.265250
4.729389	4658.815817
3.315910	2659.136915
1.204430	1169.181729
4.137335	4098.144880
3.518228	3336.185640
2.299155	1761.654649
0.717834	815.460338
0.946136	695.384124
2.860291	2474.209678
1.565260	1272.500824
2.829859	2734.567515
0.815033	765.453106
3.696142	3745.823053
5.416410	4158.275167
2.134864	1753.146958
5.350866	4725.880797
1.900315	2088.723712
2.477228	2580.637877
5.389958	5222.746454
2.528186	2503.722028
1.920086	2365.155377
1.154805	1133.179502
5.561738	4842.779758
1.058880	1133.689358
2.729893	2820.827698
5.379600	5206.044684
0.314505	344.343635
1.243121	1249.932991
1.692114	1903.262152
3.761808	3952.213173
0.957353	1192.140074
4.134959	3798.812021
1.752248	1996.281723
4.398119	4133.562507
5.267767	4404.868556
1.767615	1872.558629
3.162047	3037.333925
1.676781	1904.208066
2.025826	2023.742801
1.790434	1415.377450
1.669101	1814.525196
2.279343	1804.046888
0.281578	168.514714
1.484416	1377.770342
3.299369	3572.802553
1.402729	1694.032594
1.330053	1582.521561
1.549313	1723.717786
5.677021	4193.528815
2.466840	2434.388570
3.729319	3441.628226
1.006669	621.297698
1.528313	1797.920651
3.860208	3612.332206
3.355436	3413.753221
3.572413	3165.330895
2.112052	1679.480931
4.097710	3754.576793
3.546802	3226.724136
2.906358	3816.448580
3.679515	3082.348799
2.183066	2644.523780
1.138619	954.698117
4.706677	3748.503316
3.042066	3232.577433
1.366532	1504.328505
4.883969	4558.108860
5.294503	4182.811186
2.047108	2079.361584
2.872278	2724.963459
4.371807	4362.155793
3.336008	3337.423349
2.036654	1926.941322
0.635779	566.599507
1.896461	2268.780615
5.843647	4960.096765
1.419644	1233.793654
2.723587	3538.218449
1.080592	1589.294668
2.395405	2712.540937
3.341662	3654.152264
3.937307	3341.670807
3.035392	2694.683913
0.651850	366.429741
2.441060	2382.334800
2.090161	1914.206255
1.347649	1431.492510
4.451731	3667.440563
2.602139	2701.416362
3.501027	2746.886670
5.097524	4442.342819
1.027424	882.563726
4.093416	3859.455510
2.664927	3398.039301
1.915049	2416.862643
4.484628	4108.985985
0.103059	111.429866
2.817118	2391.635118
3.988703	4155.668916
2.906057	2441.918945
3.048685	2140.834454
4.507953	4182.827125
0.589457	253.298688
0.747505	580.725882
4.505014	3660.483006
1.125182	1049.365988
2.153219	1678.669164
0.524489	618.837799
1.113215	1184.981339
1.113655	951.050767
4.183895	3899.518115
2.207121	2166.534397
4.070748	3834.308784
1.469405	1735.623790
3.535935	2733.428250
2.318064	2077.137907
2.219632	2149.418874
3.662707	3071.856651
1.771694	1769.648878
1.457911	1205.656470
2.467057	2668.464952
3.200003	3435.679653
0.578450	648.249221
1.391999	1251.539826
2.585628	2589.252335
2.623013	2384.063456
2.091967	1822.654046
3.610371	3443.286261
3.100488	2766.772687
3.812217	3771.688081
1.861409	1772.459403
3.508565	3285.234312
4.874907	4421.305127
2.529850	2857.933379
2.016422	1923.619625
2.796464	3086.585667
5.220125	4534.491007
5.497358	4747.952506
2.325074	1903.848373
3.080052	3359.199989
1.832004	1653.938721
1.808821	1677.223313
2.358674	2495.650320
2.318154	2304.238084
4.232119	3897.000370
0.725581	664.496337
4.071746	3491.619326
1.983816	2103.352871
3.119882	3468.949898
3.938509	3784.707229
3.618202	3331.465516
3.348566	3023.723986
4.612319	4097.826240
0.528047	528.016060
3.205277	3179.606299
3.518498	3251.791487
2.728150	2881.308387
0.919609	509.191671
1.962327	2460.294580
2.617474	2875.466209
1.282276	1750.696450
4.767193	4291.261307
2.708275	2849.056062
0.938118	1326.414699
0.767210	973.982228
2.228387	2410.770096
0.703992	646.925030
3.094498	3619.936781
4.157107	3867.815022
3.020054	2992.525146
0.582389	513.568255
0.708189	1297.279822
0.922388	631.669969
4.872205	4600.310916
4.156787	3662.661946
2.517809	2343.490467
1.285800	1108.289660
5.873527	4603.879728
2.244840	1684.181763
4.985157	4663.304592
1.298623	1179.407871
3.158342	3239.460544
4.087674	3718.717156
3.963428	4359.629858
2.940699	3350.287142
3.455444	3344.266401
0.962397	873.568053
1.240494	1130.627737
1.144903	1043.533377
2.592343	2520.363702
2.517873	2947.069074
5.155802	4957.975905
3.782937	3717.509078
1.133805	960.470673
1.098497	1040.904695
1.411542	1538.925480
5.988305	4893.846471
1.106006	1121.860202
1.869333	1697.303155
1.630199	2255.776616
0.186581	103.087490
1.517968	1897.779557
1.253625	1291.673201
5.713867	4655.327976
3.569128	3854.510315
4.118449	3721.124831
4.415030	4092.450790
1.385911	1623.203479
4.933898	4291.885358
2.571574	2197.319043
0.722308	501.093954
2.879014	3022.975628
0.853912	1294.936983
2.581733	1834.596433
2.531761	2611.184813
3.075325	3077.652077
0.909169	813.498162
4.706237	4719.511478
3.664914	3477.684742
5.826997	4075.497774
0.286698	588.476167
2.760235	2587.255516
2.310006	2967.400352
1.962734	2006.726029
1.421376	1738.364858
0.970470	1143.765481
5.701105	4730.808730
4.633739	4311.465141
4.209065	3644.142738
0.961429	925.675379
5.639561	4384.505645
1.927812	2327.472143
2.299917	2502.230764
3.050799	3304.002538
1.635812	2001.651944
2.223789	2116.449920
2.573753	2853.068849
1.063090	1482.489190
1.494255	1657.463381
0.810842	1309.863363
1.967516	1978.429497
2.264676	2026.773109
2.718025	2345.470738
4.585839	4111.043362
1.082197	1138.889786
0.754548	399.753859
0.917170	1133.173757
1.069601	1149.271803
0.635545	788.238132
3.463098	3261.438968
4.858941	4537.189923
4.439849	4479.336753
4.408574	3871.511824
1.514999	1272.166838
0.698000	674.950351
4.503087	3943.602081
4.333881	3733.936340
0.838437	1211.644880
1.909228	1741.906317
1.764139	1665.722220
0.828681	834.434532
5.536909	3966.098037
3.893025	4223.940501
2.856303	2871.233287
1.825997	1652.430617
5.657352	4915.106796
1.778948	2090.878138
2.678232	2430.398146
3.027084	2649.618573
0.897717	655.084532
3.251659	3823.297791
1.160819	1282.545814
4.379223	4608.699659
1.440877	1773.326311
3.281049	3754.268333
0.888311	814.208445
2.547092	2348.264790
1.061170	886.397550
2.102908	2018.175982
3.118373	2452.282423
0.920300	1180.239156
2.009295	2041.387116
5.812415	4371.005860
3.287587	3934.948715
1.329707	1718.884135
2.207029	2149.052318
1.215182	1235.912345
5.502873	5032.931079
2.406179	2125.079358
1.220923	1204.637948
2.555190	2569.050909
0.894541	948.629921
0.814371	985.071463
0.694603	697.942224
1.765531	1746.930686
4.900006	4754.808253
0.589046	637.326212
5.690859	4574.183042
0.725104	1100.513078
1.076745	1315.909200
0.973096	915.563887
1.486890	1776.697248
5.598169	4508.702369
0.954563	950.397307
5.710721	4328.545426
4.311867	3323.263897
3.118184	3119.844796
3.411568	3073.952808
1.733273	1731.187347
0.721113	769.268234
3.276457	2930.054974
1.117746	953.244434
3.828248	3624.917263
1.508634	2063.277959
2.171148	2371.411263
1.316092	1252.977982
3.564563	3809.698057
2.577088	2371.401127
3.274064	3019.213794
3.354541	3190.515489
5.708319	4543.859482
2.506524	2750.856332
1.279173	1235.740150
0.662545	845.596144
4.823571	4314.393316
0.635971	587.431998
2.602045	2777.486101
1.399483	1578.711383
4.979733	4471.778356
2.533890	3348.611812
2.391207	2196.473633
2.250399	2418.790272
3.506418	3892.583770
0.474050	415.232107
2.801845	3165.103228
2.019907	1879.292838
1.557300	1612.080616
3.964385	3517.802453
1.002181	1170.993662
4.845870	4508.903489
0.897534	1102.967894
2.006821	2465.033764
0.486697	582.837048
1.232929	1400.913114
1.089967	1334.982632
2.272285	2231.854448
1.523199	1268.049952
0.765509	320.181562
4.228424	3946.042193
0.965544	665.213864
5.925503	4908.937079
0.598466	525.546147
3.468519	3838.347856
3.488570	3259.859611
1.767529	1252.698751
4.387206	3527.016934
1.293934	1482.137583
3.687298	3702.855731
4.717713	4418.106895
0.734716	640.271437
1.973915	2216.508416
5.464309	4278.585657
2.148907	1810.043874
2.841498	2741.429598
4.752739	4324.465762
3.929939	3925.930974
1.596127	1705.689526
3.455673	3621.718913
3.205283	2770.183068
4.549827	3930.649011
2.524855	2406.713632
3.311728	3080.561775
2.363550	2609.947637
3.731681	3880.899849
2.348519	3118.352864
0.556975	869.282553
2.303121	2419.687829
5.928920	4674.264290
2.535255	2610.448253
0.425891	545.988649
1.867423	2067.418482
1.024311	1381.254004
2.538396	2145.914717
1.861236	2202.268152
2.637962	2591.240375
5.257620	4821.187107
0.175092	48.561518
3.289388	3665.112363
2.357943	2277.209001
5.103598	4539.167294
0.363230	512.476935
2.960767	2728.123003
5.765614	4920.075258
2.983440	2742.904395
1.571893	1425.902024
1.277625	1646.877343
4.790765	4280.888561
2.524322	2234.384468
1.605072	1778.446105
4.877570	4724.308269
2.486307	2806.237920
2.801208	2766.564946
3.596788	3573.163567
2.557429	2308.638186
1.925794	1762.430160
1.132509	1472.031968
2.365675	2227.561532
0.520452	768.868280
5.765963	4869.707857
2.425150	1972.840725
4.200376	3954.804370
4.134036	3940.419651
4.889833	4702.826994
1.396854	1379.353661
0.808798	674.281584
0.795113	804.422377
1.188469	1049.595480
1.956316	1831.437837
2.165132	2806.697527
0.148781	141.028083
1.837385	1666.031680
4.558107	4363.636906
1.648827	1891.658272
2.558984	2328.369512
4.304777	4229.464703
1.086306	705.788365
2.429513	2865.930673
0.790255	896.487924
3.693012	3172.026380
3.211522	3114.297250
1.398044	1676.589223
2.730988	2768.603027
1.416172	1276.582299
1.661596	1572.771526
3.417791	3170.366229
3.772837	3211.213198
1.058789	1291.435481
3.901150	2965.294498
1.303831	781.697770
1.546332	1792.977998
4.515428	4529.604430
3.248486	2883.469873
4.429212	3860.894322
0.385659	501.159512
4.604581	4275.990740
4.012757	4193.972293
1.385535	982.656848
5.577003	5131.788362
2.351791	2141.192002
1.053992	1535.403941
5.868237	4299.757290
4.068731	3352.502263
1.952076	1842.514792
2.920827	2576.500370
5.801406	4812.476457
2.456521	2844.483595
3.031361	2528.800102
2.054654	1958.397798
5.252018	4327.282929
4.955105	4945.420654
5.587754	5161.742949
1.339069	1281.973494
2.244462	2362.915912
3.193478	3348.433719
4.010002	3027.342347
5.473174	5041.523518
1.895366	2224.695863
1.349279	1376.965270
2.979917	2290.464571
5.994675	5318.761410
1.110325	967.090815
0.934652	805.361190
5.420210	4807.461036
1.248619	1317.110235
2.283024	2566.709229
2.648777	2189.066042
4.553783	4230.636216
3.325204	3579.705273
2.336580	2299.059312
3.445021	3061.407004
3.450628	3023.187537
3.099098	3149.843956
4.807050	4550.006025
1.066294	1091.905873
1.619045	2212.152849
1.593835	1154.805115
5.584614	5089.418266
1.606800	2310.765991
1.116077	1154.106786
1.999032	2084.592308
2.287156	2375.292642
4.811840	4996.866904
3.598357	4065.990925
2.590823	2805.772236
2.400420	2374.165816
0.607985	586.210592
0.942600	892.643900
0.718327	353.015161
5.669187	4870.340489
4.862400	4681.355126
2.419343	2984.357943
0.888588	1121.939093
5.956184	4643.292086
1.404878	1834.731472
3.242859	2960.990444
1.062330	1030.627032
4.431490	4501.119260
2.080859	2244.294753
4.689281	3757.764563
2.477812	2906.559554
1.350382	1065.285854
1.101412	1085.862048
0.843322	650.974873
1.291776	941.528554
3.629104	3742.747700
0.752477	1008.941592
1.203456	1644.790781
1.044372	1149.324560
1.586703	1576.615571
2.679242	2930.024448
0.891628	1401.424566
1.908456	2194.500977
4.148447	3969.454419
0.522638	790.071059
1.741542	1996.582729
0.737937	695.903522
3.500709	3271.762888
5.652772	5017.439275
0.640434	568.143343
2.625183	2315.204712
1.075861	1357.565857
5.150877	5176.021504
0.258260	59.885108
1.871385	1798.875482
3.544893	3331.287628
3.187101	3337.921733
2.100979	1853.700953
2.442307	2442.050269
1.023527	1400.087939
1.066649	1101.910701
3.930504	3448.280593
2.154065	2162.979105
1.974629	1764.158346
0.892056	1027.846770
3.725392	3604.174309
2.498569	2201.654244
2.971720	2264.939251
1.594387	1807.417805
